,Voter ID,VOTE_TYPE,ZIP,SEX,BIRTHYEAR,Voting Site,Voting Precinct
359400,2128264731,P,77039,M,1959,SRD140B,411
359401,2126561593,P,77039,M,1996,SRD140B,411
359402,2130384668,P,77039,M,1998,SRD140B,411
359403,2132562564,E,77039,F,1991,92069,411
359404,2133762886,P,77039,F,1963,SRD140B,411
359405,2133271018,E,77039,F,1988,92069,411
359406,2134025567,E,77039,F,1963,21074,411
359408,2131235257,E,77039,M,1958,21074,411
359410,2119524941,E,77039,M,1995,21074,411
359411,2119535914,E,77039,F,1952,21074,411
359412,2002606113,P,77039,F,1952,SRD140B,411
359413,2125411745,P,77039,F,1998,SRD140B,411
359414,2125749035,E,77039,F,1996,21113,411
359415,2125593295,E,77039,F,1998,21074,411
359416,2126178821,P,77039,F,1998,SRD140B,411
359417,2122524892,E,77039,F,1996,21074,411
359418,2122821196,E,77039,M,1997,22077,411
359419,2123914299,E,77039,M,1958,21074,411
359420,-2147483648,E,77039,F,1994,22017,411
359422,-2147483648,E,77039,F,2000,21074,411
359424,-2147483648,E,77039,F,2000,22077,411
359425,-2147483648,P,77039,M,2000,SRD140B,411
359426,2145432629,E,77039,M,1998,21074,411
359427,2144888583,E,77039,M,1969,21074,411
359428,2147441201,P,77039,M,1999,SRD140B,411
359430,-2147483648,P,77039,F,1983,SRD140B,411
359431,2141744318,P,77039,F,1999,SRD140B,411
359432,2142070869,P,77039,M,1992,SRD140N,411
359433,2140583590,E,77039,F,1994,21074,411
359434,2126152271,P,77039,F,1998,SRD141L,411
359435,2143489248,E,77039,M,1993,12075,411
359436,1187846370,P,77039,F,1968,SRD140B,411
359437,2140029024,E,77039,F,1999,21074,411
359439,2001648896,P,77039,M,1995,SRD140B,411
359440,2138831525,P,77039,F,1998,SRD140B,411
359441,2138396402,P,77039,F,1999,SRD140B,411
359442,1190048274,P,77039,M,1993,SRD140B,411
359948,2121315602,P,77011,F,1993,SRD129E,11
360245,2127231953,E,77504,M,1982,52019,793
360457,2130175619,P,77009,F,1998,SRD147E,44
360997,1103507377,E,77003,M,1964,92003,9
361355,2128583388,E,77009,M,1982,92060,44
361642,1156552426,P,77074,F,1989,SRD137B,430
361643,2136455524,E,77074,F,1999,72064,430
361644,2136761011,E,77074,M,1995,72075,430
361645,2136918822,P,77074,F,1999,SRD134B,430
361646,2136145707,E,77074,F,1973,72064,430
361647,2124325770,P,77074,M,1998,SRD146T,430
361648,2138393552,P,77074,F,1997,SRD134M,430
361649,2138714673,P,77074,M,1999,SRD147U,430
361651,1147154702,E,77074,M,1971,72064,430
361652,2143920632,P,77074,F,1991,SRD137B,430
361653,2142816101,E,77074,M,1999,71060,430
361655,2143071990,E,77074,F,1973,71060,430
361657,-2147483648,E,77074,M,2000,92016,430
361658,1196564348,E,77074,M,1965,72064,430
361659,-2147483648,E,77081,F,1999,71060,430
361660,-2147483648,E,77074,F,2000,72065,430
361661,-2147483648,P,77074,F,1985,SRD137B,430
361662,-2147483648,E,77074,M,1973,72065,430
361663,-2147483648,P,77074,F,1999,SRD138M,430
361664,2146598736,P,77074,F,2000,SRD137B,430
361665,2146814850,E,77074,M,1961,91093,430
361666,2146102785,P,77074,M,1999,SRD147U,430
361668,-2147483648,E,77074,F,1975,72064,430
361669,1181788018,E,77074,M,1970,71060,430
361670,2119969534,P,77074,F,1995,SRD137B,430
361671,1109730384,P,77074,M,1954,SRD137B,430
361672,2132489665,E,77074,F,1985,72064,430
361674,1140823235,P,77074,F,1959,SRD147T,430
361675,2126841948,P,77074,M,1966,SRD137B,430
361676,2126848202,P,77074,M,1940,SRD137B,430
361677,2127332926,P,77074,F,1997,SRD147U,430
361678,2129769017,E,77074,M,1956,71060,430
361680,2129792946,E,77074,F,1994,72065,430
361681,2129477088,P,77074,F,1953,SRD137B,430
361682,2129482482,P,77074,F,1996,SRD137B,430
361683,2121008807,P,77074,M,1972,SRD137B,430
361684,1112406301,P,77074,M,1974,SRD137B,430
361685,1057016059,P,77074,M,1971,SRD137B,430
361686,2121377459,P,77074,F,1953,SRD137B,430
361687,2119776216,P,77074,M,1958,SRD137B,430
361688,2119775289,P,77074,F,1955,SRD137B,430
361689,2119620744,P,77074,M,1969,SRD137B,430
361690,2119611004,E,77074,M,1961,72053,430
361692,2003520853,P,77074,M,1961,SRD134W,430
361693,1170789339,E,77074,M,1992,32016,430
361694,2003080666,E,77074,F,1974,72045,430
361696,2122524184,E,77074,M,1971,82067,430
361700,2123114691,E,77074,F,1955,72075,430
361701,2123389288,E,77074,M,1992,71060,430
361702,2124325791,E,77074,M,1997,71060,430
361703,1123744202,P,77074,M,1975,SRD137B,430
361704,2125153918,P,77074,M,1978,SRD134W,430
361705,2125917645,P,77081,F,1998,SRD134W,431
361706,2123114689,E,77081,M,1959,72071,431
361707,2003176333,P,77081,M,1979,SRD134W,431
361708,2121008427,E,77081,M,1982,72071,431
361709,2120899054,P,77081,M,1998,SRD134W,431
361711,2129627328,E,77081,F,1998,82071,431
361712,2130381968,E,77081,F,1964,72071,431
361713,2130205099,E,77081,F,1960,72071,431
361714,2130196075,E,77081,M,1997,71060,431
361715,2127825860,E,77081,F,1963,72071,431
361716,1146523197,P,77081,F,1988,SRD134W,431
361719,2133431826,E,77081,M,1954,71060,431
361720,2131687626,E,77081,F,1990,71060,431
361721,1153240365,P,77081,M,1978,SRD145C,431
361722,2131043182,P,77081,F,1998,SRD137B,431
361723,-2147483648,P,77081,F,1995,SRD137B,431
361724,-2147483648,E,77081,M,1967,71060,431
361727,2000890253,E,77081,M,1997,72024,431
361728,-2147483648,E,77081,F,1964,71060,431
361729,2145147950,E,77081,M,1965,72067,431
361730,2145535854,E,77081,F,1999,72067,431
361731,1170473759,E,77081,F,1990,62040,431
361732,-2147483648,E,77081,F,2000,12090,431
361733,2137609238,P,77081,F,1999,SRD134W,431
361734,-2147483648,P,77081,M,1977,SRD134G,431
361735,-2147483648,E,77081,M,1971,72071,431
361736,2143104002,P,77081,F,1985,SRD147E,431
361737,2142765781,E,77081,F,1999,72064,431
361738,2136962841,P,77081,F,1999,SRD147U,431
361740,2140266450,P,77081,F,1999,SRD138M,431
361741,2141530907,E,77081,M,1978,72071,431
361742,2142474488,P,77081,M,1999,SRD137B,431
361743,2137997784,E,77081,M,1998,71060,431
361744,2139764365,E,77081,F,1969,72071,431
361745,2135987577,E,77081,F,1951,72071,431
361746,2135343888,P,77081,M,1998,SRD134W,431
361747,2134903798,P,77081,M,1974,SRD137B,431
361748,2136808293,P,77081,F,1998,SRD137T,431
361749,2136272536,P,77081,F,1986,SRD137B,431
361750,-2147483648,P,77081,M,1984,SRD147T,431
361751,1033879962,E,77081,M,1986,72071,431
361752,-2147483648,E,77081,F,1980,72071,431
361753,-2147483648,P,77081,M,1989,SRD134W,431
361754,-2147483648,E,77081,M,1964,71060,431
361755,-2147483648,P,77081,M,1987,SRD137T,431
361757,2136454704,E,77081,M,1992,82031,431
361758,2136451996,E,77081,F,1959,72071,431
361759,2136711019,E,77081,F,1997,71066,431
361760,2136694102,E,77081,F,1971,72041,431
361761,1206884647,P,77081,F,1995,SRD137B,431
361762,2137517005,P,77081,F,1999,SRD137B,431
361763,2134961233,P,77081,M,1966,SRD137B,431
361764,2134866575,E,77081,M,1958,71060,431
361765,2135520157,E,77081,F,1998,71066,431
361766,2136184740,E,77081,F,1965,92097,431
361767,2135784972,P,77081,F,1999,SRD147T,431
361768,2140109697,P,77081,F,1999,SRD131R,431
361769,1180488892,E,77081,M,1993,72071,431
361770,2139400202,E,77081,F,1999,71060,431
361772,2137913163,P,77081,F,1983,SRD137B,431
361773,1201100733,P,77081,F,1963,SRD134S,431
361774,2137657041,E,77081,M,1973,72076,431
361776,2138678831,P,77081,F,1987,SRD134W,431
361777,1201379286,E,77081,M,1963,72050,431
361778,2142466055,E,77081,M,1999,72071,431
361779,2142476543,P,77081,M,1999,SRD134W,431
361780,2141428779,E,77081,F,1996,72071,431
361781,2140306421,E,77081,F,1988,82071,431
361782,2140437236,E,77081,M,1969,72071,431
361783,2141169660,E,77081,F,1987,72076,431
361785,2140852804,E,77081,F,1998,92097,431
361786,2001871428,E,77081,M,1971,72071,431
361787,2142995714,P,77081,F,2000,SRD131P,431
361788,2142886358,E,77081,F,1999,72076,431
361789,2142889952,P,77081,M,1955,SRD137B,431
361790,2143450607,E,77081,M,2000,92097,431
361791,2144126770,E,77081,M,1989,71060,431
361792,1211693865,P,77081,M,1996,SRD134W,431
361794,2144355863,P,77081,F,2000,SRD137B,431
361795,-2147483648,P,77081,F,1943,SRD147T,431
361796,1181818775,E,77081,F,1993,82034,431
361797,-2147483648,E,77081,F,1986,72064,431
361798,-2147483648,P,77081,F,1949,SRD134W,431
361799,-2147483648,E,77081,F,1966,72071,431
361800,-2147483648,E,77081,F,1993,91093,431
361801,1140521540,P,77081,M,1948,SRD137B,431
361802,2132653236,P,77081,F,1995,SRD134M,431
361804,-2147483648,P,77081,F,2000,SRD001C,431
361805,-2147483648,P,77081,F,2000,SRD134W,431
361806,-2147483648,P,77081,M,1994,SRD137B,431
361807,-2147483648,E,77081,F,1974,82034,431
361811,-2147483648,E,77081,M,2000,72070,431
361815,-2147483648,E,77081,F,1953,71060,431
361816,1207495619,E,77081,M,1995,72050,431
361817,1190290356,E,77081,F,1993,72070,431
361818,2145312898,P,77081,M,2000,SRD134W,431
361819,2145388445,P,77081,F,2000,SRD137B,431
361820,2145135726,E,77081,M,1997,72070,431
361821,2146066863,P,77081,M,1980,SRD134W,431
361822,2146065482,E,77081,F,1999,72071,431
361823,1119183010,P,77081,M,1967,SRD137B,431
361825,2146003796,P,77081,M,1971,SRD137B,431
361826,2146181088,E,77081,F,1992,72068,431
361827,2146425673,P,77081,M,1948,SRD137B,431
361828,2146874684,P,77081,F,1986,SRD138S,431
361829,2146813130,P,77081,M,1978,SRD137B,431
361830,-2147483648,E,77081,F,2000,71060,431
361831,-2147483648,E,77081,M,2000,71060,431
361832,-2147483648,P,77081,M,1977,SRD134W,431
361833,-2147483648,E,77081,F,1999,71060,431
361834,1207052725,E,77081,M,1995,91009,431
361836,2131029397,P,77081,M,1991,SRD134S,431
361837,2131020899,P,77081,M,1984,SRD134W,431
361838,2130604670,E,77081,F,1990,91011,431
361841,2133424725,E,77081,F,1974,72064,431
361843,2134335077,P,77081,M,1974,SRD134W,431
361844,1081183999,E,77081,M,1956,71060,431
361845,1115030757,P,77081,M,1937,SRD137B,431
361846,2132864449,P,77081,F,1979,SRD149L,431
361847,2132965229,P,77081,M,1975,SRD134W,431
361848,2132967367,E,77081,M,1984,22005,431
361849,2133111458,E,77081,M,1987,72067,431
361850,2132491619,E,77081,F,1982,91127,431
361851,2132075764,E,77081,F,1991,71060,431
361852,2132735742,P,77081,F,1980,SRD134G,431
361853,1180278152,E,77081,M,1965,72071,431
361855,2126728176,P,77081,M,1986,SRD137B,431
361856,2127004872,E,77081,M,1961,72068,431
361857,2127891134,P,77081,F,1994,SRD134W,431
361858,1150342237,P,77081,M,1960,SRD137B,431
361859,2127832313,P,77081,M,1964,SRD137B,431
361860,1033941526,P,77081,F,1975,SRD137B,431
361861,1110717898,E,77081,M,1954,72071,431
361863,2129633876,P,77081,F,1959,SRD134W,431
361864,2129774260,E,77081,M,1977,92130,431
361865,2130580503,E,77081,M,1998,72071,431
361866,2130176074,P,77081,M,1995,SRD134W,431
361867,2128658070,P,77081,M,1980,SRD134W,431
361868,2128666446,E,77081,F,1972,72068,431
361869,2128996518,P,77081,F,1955,SRD137B,431
361870,2129087994,E,77081,M,1984,72050,431
361871,2121042165,P,77081,M,1968,SRD137B,431
361872,2121042407,P,77081,M,1965,SRD137B,431
361875,1207988641,P,77081,M,1964,SRD131C,431
361876,2121298748,E,77081,M,1973,71060,431
361877,2120457830,E,77081,F,1996,81008,431
361878,1019004748,P,77081,F,1977,SRD137B,431
361880,1107608039,P,77081,F,1969,SRD147S,431
361881,2002521343,E,77081,M,1989,72027,431
361882,2013682329,P,77081,M,1974,SRD134W,431
361884,2109984624,E,77081,F,1996,71060,431
361885,2122812554,E,77081,M,1977,92077,431
361886,2123417796,P,77081,F,1969,SRD137B,431
361887,2121802912,P,77081,F,1988,SRD137B,431
361889,2122298060,P,77081,F,1989,SRD147U,431
361890,2122303501,E,77081,M,1998,72071,431
361891,2122302652,P,77081,F,1993,SRD131P,431
361892,2123585845,P,77081,F,1975,SRD137B,431
361893,2123993788,E,77081,M,1950,72068,431
361896,2123747384,P,77081,M,1978,SRD134S,431
361897,2123710101,E,77081,M,1958,11123,431
361898,2123712683,P,77081,F,1978,SRD134S,431
361900,2126045152,E,77081,M,1973,71060,431
361901,2126049471,P,77081,M,1979,SRD134M,431
361902,2125742409,E,77081,M,1977,71060,431
361903,2125653484,P,77081,F,1994,SRD134W,431
361904,2124173274,P,77081,M,1957,SRD137B,431
361905,2124707866,E,77081,M,1983,71060,431
361906,2124325179,E,77081,M,1998,72071,431
365313,2127342614,E,77003,M,1987,92027,9
366613,2141770083,E,77003,F,1999,92006,9
373324,2120640611,E,77009,F,1994,91122,44
377593,-2147483648,P,77011,F,2000,SRD143R,11
383777,2132372185,E,77003,F,1997,91022,10
383846,2141672567,E,77504,M,1999,52016,347
384351,2119787140,P,77011,F,1997,SRD134S,11
384527,2123422230,E,77003,F,1991,92113,9
385150,2125295653,E,77039,M,1978,22077,664
385561,2131919335,P,77011,F,1971,SRD143R,11
388338,2002915561,P,77504,M,1989,SRD144R,752
397313,2136654590,P,77003,M,1988,SRD138M,9
400376,-2147483648,P,77039,F,1959,SRD140B,664
400377,-2147483648,P,77039,M,1940,SRD140B,664
400378,-2147483648,P,77039,F,1948,SRD140B,664
400379,2139834748,E,77039,F,1999,22076,664
400381,2121251478,E,77039,F,1941,21074,664
400382,2127898629,E,77039,F,1998,32016,664
400383,2131678744,E,77039,M,1991,22076,664
400384,2131685076,E,77039,F,1992,22076,664
400385,2131930774,P,77039,F,1995,SRD140B,664
400386,2130825159,E,77039,F,1987,22112,664
400387,2130604230,E,77039,F,1985,21074,664
400388,1103673412,E,77039,F,1969,21074,664
400389,1118265562,P,77039,M,1974,SRD140B,664
400390,2129788134,P,77039,M,1986,SRD140B,664
400391,2129209353,P,77039,F,1994,SRD134W,664
400392,2128586194,E,77039,F,1998,21113,664
400393,2128584849,E,77039,F,1998,22006,664
400394,2120970516,E,77039,M,1986,22027,664
400395,2120693704,P,77039,M,1994,SRD140N,664
400397,2003171344,P,77039,F,1988,SRD140B,664
400398,2002920557,E,77039,F,1995,21074,664
400399,1119212656,P,77039,M,1986,SRD139F,664
400400,2119781246,P,77039,F,1943,SRD140B,664
400402,2124869596,E,77039,M,1983,21074,664
400403,2124743729,E,77039,F,1966,22076,664
400404,2125348512,E,77039,F,1996,22076,664
400406,2001832461,E,77039,M,1996,21074,664
400407,2123589793,P,77039,F,1998,SRD140B,664
400408,1220194418,E,77039,M,1967,21074,664
400409,2121762106,E,77039,F,1953,22076,664
400410,2122292086,E,77039,M,1998,21074,664
400411,2002227743,E,77039,F,1965,22076,664
400412,2139436581,E,77039,F,1966,21074,664
400413,2138162720,P,77039,M,1998,SRD140B,664
400414,2138165464,E,77039,M,1999,21074,664
400415,2137655274,P,77039,F,1999,SRD140B,664
400416,2138413242,E,77039,F,1998,21074,664
400417,2138677133,P,77039,F,1999,SRD140B,664
400419,2136593458,P,77039,F,1964,SRD140B,664
400420,2136455613,E,77039,F,1999,22056,664
400421,2135612739,E,77039,F,1984,21074,664
400422,2143332984,P,77039,F,1998,SRD001C,664
400423,2142919421,E,77039,F,2000,21074,664
400424,2142830928,E,77039,F,1999,21074,664
400425,2142917021,E,77039,F,1958,22076,664
400426,2143663857,E,77039,F,1986,22076,664
400427,2144383825,E,77039,M,2000,91010,664
400428,2144208912,E,77039,F,1999,21074,664
400429,2141449277,E,77039,F,2000,21074,664
400430,2142463389,P,77039,F,1997,SRD140B,664
400431,2140361615,P,77039,F,1999,SRD141G,664
400432,2141022718,E,77039,F,1998,21074,664
400433,-2147483648,E,77039,M,1998,21074,664
400434,-2147483648,E,77039,M,1997,21074,664
400435,-2147483648,E,77039,F,2000,21074,664
400436,-2147483648,E,77039,M,2000,22076,664
400437,-2147483648,P,77039,F,1972,SRD131T,664
400438,-2147483648,P,77039,F,1998,SRD140N,664
400439,-2147483648,E,77039,F,1999,92008,664
400440,-2147483648,E,77039,M,1999,21074,664
400441,-2147483648,E,77039,F,2000,22075,664
400442,-2147483648,E,77039,F,1990,21074,664
400443,-2147483648,E,77039,M,2000,21074,664
400444,-2147483648,E,77039,F,1998,22075,664
400445,-2147483648,E,77039,F,2000,22076,664
400446,2124005376,P,77039,F,1998,SRD140B,664
400447,-2147483648,P,77039,F,2000,SRD140B,664
400449,2144802771,E,77039,M,1995,21074,664
400450,2146343832,P,77039,F,1999,SRD140B,664
400451,-2147483648,P,77039,M,1964,SRD140N,664
400453,-2147483648,P,77039,M,1991,SRD134S,664
400454,2146006152,E,77039,M,1964,21074,664
400455,2145751432,E,77039,F,1996,21074,664
400456,2147087389,P,77039,M,2000,SRD140B,664
400458,-2147483648,E,77039,F,1973,22075,664
400459,-2147483648,P,77039,F,1998,SRD140B,664
400462,2144382850,P,77039,M,2000,SRD140B,664
400463,2136453352,E,77039,F,1998,22076,664
400464,2137488242,E,77039,M,1975,21085,664
400465,1000545115,E,77039,F,1940,22076,664
400466,2137934005,E,77039,F,1999,22075,664
400467,2139834814,P,77039,F,1999,SRD140B,664
400468,2139834234,E,77039,F,1998,22076,664
400470,1023354702,P,77039,M,1963,SRD140B,664
400471,2122832545,E,77039,M,1966,21074,664
400472,2123115487,P,77039,F,1997,SRD140B,664
400473,2126315425,E,77039,F,1990,32058,664
400474,2124135034,E,77039,F,1975,22076,664
400475,2120482347,P,77039,F,1997,SRD140B,664
400476,2120699885,E,77039,F,1968,22076,664
400477,2121260674,P,77039,F,1996,SRD140B,664
400478,2128974024,E,77039,F,1969,21074,664
400479,2132238596,P,77039,F,1990,SRD140B,664
401672,1132696281,P,77009,M,1987,SRD001C,44
408264,2136305425,E,77504,F,1990,52016,347
408297,2138829344,E,77504,F,1997,51017,752
410957,1220236290,P,77039,M,1990,SRD140B,664
412678,2123418550,P,77504,M,1986,SRD144R,752
412679,2123915558,E,77504,F,1997,52016,752
412680,2122524317,P,77504,F,1953,SRD128P,752
412681,2122491469,P,77504,F,1986,SRD144R,752
412682,2124053493,P,77504,F,1986,SRD128P,752
412683,2124177338,P,77504,M,1983,SRD144R,752
412684,2125110757,P,77504,M,1998,SRD001C,752
412685,2124747675,P,77504,F,1976,SRD128P,752
412687,2120813110,E,77504,M,1989,52016,752
412688,1190208992,P,77504,M,1969,SRD144R,752
412689,2002522395,P,77504,F,1981,SRD138C,752
412690,2119781924,P,77504,M,1968,SRD128P,752
412691,2128981059,E,77504,M,1976,52011,752
412692,2129098105,P,77504,F,1991,SRD144R,752
412694,2130176279,E,77504,F,1950,52016,752
412695,2129638756,E,77504,M,1994,52016,752
412696,1187960917,P,77504,M,1952,SRD144R,752
412697,2126998508,P,77504,M,1958,SRD144R,752
412698,1110377109,E,77504,M,1967,51017,752
412699,2132999885,P,77504,F,1972,SRD144R,752
412700,2132998809,E,77504,F,1988,51017,752
412701,1114343917,P,77504,F,1949,SRD128P,752
412702,2132858879,E,77504,F,1984,52016,752
412703,2132958398,P,77504,F,1962,SRD144R,752
412704,2133469635,E,77504,F,1998,51013,752
412705,1152330647,E,77504,F,1956,52016,752
412706,2131222103,E,77504,M,1969,51013,752
412707,2131037510,E,77504,F,1998,52016,752
412708,2130817966,E,77504,M,1972,52019,752
412709,1220190678,E,77504,F,1996,52016,752
412710,2131268673,E,77504,M,1992,52016,752
412711,2131271431,P,77504,M,1969,SRD144R,752
412712,2131271204,P,77504,F,1970,SRD144R,752
412713,2131284170,P,77504,F,1962,SRD144R,752
412714,2131688032,P,77504,F,1964,SRD144R,752
412715,2145822460,P,77504,M,1992,SRD128P,752
412716,2145474339,P,77504,F,1994,SRD144R,752
412717,2145001611,E,77504,F,1998,51013,752
412718,-2147483648,E,77504,M,1980,42011,752
412719,1034001847,P,77504,M,1952,SRD144R,752
412720,1199164891,P,77504,F,1956,SRD144R,752
412721,-2147483648,P,77504,M,1996,SRD144R,752
412722,2130677338,P,77504,F,1959,SRD144R,752
412723,2130321965,P,77504,M,1982,SRD144R,752
412724,-2147483648,E,77504,F,2000,52016,752
412726,-2147483648,P,77504,F,2000,SRD144R,752
412727,-2147483648,P,77504,M,1968,SRD144R,752
412728,-2147483648,P,77504,F,1990,SRD144R,752
412729,2137563833,E,77504,F,1999,52016,752
412730,2138956184,P,77504,M,1999,SRD144R,793
412731,1055348894,E,77504,F,1982,52016,752
412732,2136590128,P,77504,M,1945,SRD144R,752
412733,2136557163,E,77504,M,1992,52019,752
412734,2135846971,P,77504,M,1967,SRD144R,752
412735,2135953281,E,77504,M,1986,51017,752
412736,2135104267,E,77504,F,1999,52005,752
412737,2135422758,P,77504,M,1973,SRD144R,752
412738,2142578636,E,77504,M,1974,52016,752
412739,2141585753,P,77504,M,1992,SRD144R,752
412740,1018794303,P,77504,F,1942,SRD144R,752
412741,2140464053,P,77504,F,1976,SRD144R,752
412742,2140465361,P,77504,F,1994,SRD144R,752
412743,2140582893,E,77504,M,1966,52085,752
412744,2142762419,P,77504,M,1976,SRD144R,752
412746,2144294359,P,77504,M,1980,SRD128P,752
412747,-2147483648,E,77504,M,2000,61012,752
412748,2001752364,E,77504,F,1997,52016,752
414217,2134872484,E,77504,M,1998,52075,347
415413,1164895049,P,77009,M,1990,SRD145M,44
415994,2120104666,E,77039,F,1992,22075,792
417325,1151309527,P,77039,F,1989,SRD140B,792
417326,2124068330,P,77039,M,1991,SRD140B,792
417327,2124867132,E,77039,M,1978,22075,792
417328,2125073267,E,77039,M,1995,72051,792
417329,2125037363,E,77039,M,1997,32016,792
417330,2122962417,P,77039,M,1947,SRD142K,792
417331,2131695852,E,77039,F,1990,21074,792
417333,2131030577,P,77039,F,1985,SRD140B,792
417334,2134023879,E,77039,M,1987,22076,792
417335,2128150647,E,77039,M,1998,21074,792
417336,2127899495,P,77039,F,1992,SRD140B,792
417338,2128985452,E,77039,F,1998,22075,792
417339,2129777672,P,77039,M,1988,SRD140B,792
417340,-2147483648,E,77039,F,2000,22076,792
417341,-2147483648,E,77039,F,1999,22075,792
417342,-2147483648,E,77039,F,1995,92027,792
417343,2146225932,P,77039,F,1998,SRD141U,792
417344,2135726583,P,77039,F,1990,SRD140N,792
417345,2136274693,P,77039,M,1957,SRD140B,792
417346,2139835035,P,77039,M,1998,SRD140B,792
417347,1153292432,P,77039,F,1980,SRD140B,792
